"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"US1PACLM007","ESPY 0.8 S, PA US","2020-06-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-06-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-06-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-06-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-07-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-07-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-07-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-07-20",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-07-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-07-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-07-31",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-16",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-08-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-09-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-09-03",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-09-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-09-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-09-14",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-09-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-09-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-10-31",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-11-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-11-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-11-16",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-11-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-11-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-11-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-15",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2020-12-31",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-01-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-01-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-01-16",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-01-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-01-20",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-01",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-07",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-10",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-15",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-16",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-02-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-03-01",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-03-06",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-03-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-03-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-03-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-03-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-03-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-01",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-16",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-21",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-04-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-06",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-10",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-05-31",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-03",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-10",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-15",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-20",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-06-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-01",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-03",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-10",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-13",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-14",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-15",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-20",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-07-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-13",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-20",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-21",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-08-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-06",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-10",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-14",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-16",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-09-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-10-31",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-01",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-13",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-21",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-11-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-30",,,
"US1PACLM007","ESPY 0.8 S, PA US","2021-12-31",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-01-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-01-03",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-01-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-03",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-13",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-02-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-03-03",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-03-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-03-10",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-03-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-03-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-03-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-03-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-06",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-07",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-10",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-04-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-04",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-07",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-15",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-05-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-13",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-16",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-27",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-06-28",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-02",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-03",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-13",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-17",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-18",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-19",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-25",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-07-29",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-01",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-06",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-09",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-21",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-24",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-08-31",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-05",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-06",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-07",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-08",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-11",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-12",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-13",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-20",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-22",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-23",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-26",,,
"US1PACLM007","ESPY 0.8 S, PA US","2022-09-29",,,
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-02","52","41","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-03","59","45","57"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-04","67","50","63"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-05","64","38","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-06","39","27","37"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-07","38","31","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-08","47","38","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-09","46","39","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-10","50","39","49"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-11","50","39","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-12","41","30","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-13","42","24","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-14","45","24","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-15","45","27","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-16","49","42","49"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-17","49","43","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-18","48","39","40"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-19","45","36","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-20","42","30","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2012-12-21","49","35","36"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-01","39","32","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-02","32","24","29"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-03","31","15","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-04","36","29","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-05","38","28","35"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-06","41","29","40"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-07","41","29","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-08","44","23","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-09","42","25","40"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-10","47","36","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-11","44","33","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-12","45","38","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-13","52","40","51"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-14","51","47","47"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-15","47","32","36"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-16","37","31","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-17","38","34","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-18","38","23","29"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-19","51","26","50"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-20","50","34","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-21","34","22","26"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-22","26","13","15"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-23","17","8","16"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-24","23","10","21"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-25","21","11","17"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-26","26","13","25"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-27","32","12","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-28","34","23","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-29","43","34","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-30","64","39","58"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-01-31","58","29","29"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-01","29","23","25"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-02","25","14","22"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-03","29","21","29"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-04","29","20","27"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-05","33","25","31"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-06","36","29","36"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-07","36","21","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-08","40","31","35"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-09","35","21","28"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-10","39","11","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-11","44","35","43"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-12","43","37","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-13","43","25","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-14","44","30","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-15","47","37","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-16","45","30","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-17","34","22","23"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-18","36","16","35"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-19","39","29","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-20","39","23","26"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-21","34","23","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-22","35","22","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-23","41","34","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-24","38","34","36"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-25","44","30","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-26","44","28","40"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-27","43","36","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-02-28","43","35","37"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-01","40","36","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-02","38","29","34"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-03","34","27","33"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-04","36","26","35"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-05","42","30","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-06","44","35","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-07","42","36","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-08","42","30","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-09","56","27","56"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-10","59","31","59"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-11","59","42","57"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-12","57","42","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-13","48","34","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-14","44","27","39"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-15","45","25","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-16","45","30","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-17","36","29","36"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-18","36","25","30"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-19","48","30","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-20","47","30","41"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-21","41","25","32"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-22","38","27","37"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-23","44","31","42"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-24","46","30","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-25","45","33","38"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-26","50","34","44"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-27","47","36","46"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-28","47","36","45"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-29","50","39","49"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-30","56","39","55"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-03-31","55","32","48"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-01","91","65","90"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-02","90","74","84"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-03","84","67","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-04","77","50","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-05","78","50","76"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-06","77","61","61"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-07","65","60","65"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-08","74","61","74"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-09","81","54","81"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-10","81","64","69"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-11","76","65","75"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-12","78","63","78"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-13","80","62","71"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-14","75","57","73"
"USC00360754","BLOOMSBURG UNIVERSITY, PA US","2013-06-15","79","55","76"
